"campaignid","sample","family","genus","species","maxn"
"2020-10_south-west_stereo-BRUVs","IO158","Neosebastidae","Neosebastes","pandus",1
"2020-10_south-west_stereo-BRUVs","IO158","Aracanidae","Anoplocapros","lenticularis",1
"2020-10_south-west_stereo-BRUVs","IO158","Pinguipedidae","Parapercis","ramsayi",1
"2020-10_south-west_stereo-BRUVs","IO158","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","IO158","Sphyrnidae","Sphyrna","zygaena",1
"2020-10_south-west_stereo-BRUVs","IO16","Carangidae","Pseudocaranx","spp",3
"2020-10_south-west_stereo-BRUVs","IO16","Diodontidae","Diodon","nicthemerus",1
"2020-10_south-west_stereo-BRUVs","IO16","Heterodontidae","Heterodontus","portusjacksoni",2
"2020-10_south-west_stereo-BRUVs","IO16","Labridae","Austrolabrus","maculatus",3
"2020-10_south-west_stereo-BRUVs","IO16","Labridae","Coris","auricularis",19
"2020-10_south-west_stereo-BRUVs","IO16","Labridae","Eupetrichthys","angustipes",2
"2020-10_south-west_stereo-BRUVs","IO16","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","IO16","Labridae","Ophthalmolepis","lineolatus",8
"2020-10_south-west_stereo-BRUVs","IO16","Labridae","Pseudolabrus","biserialis",7
"2020-10_south-west_stereo-BRUVs","IO16","Monacanthidae","Meuschenia","galii",2
"2020-10_south-west_stereo-BRUVs","IO16","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO16","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO16","Odacidae","Siphonognathus","spp",1
"2020-10_south-west_stereo-BRUVs","IO16","Aracanidae","Anoplocapros","lenticularis",1
"2020-10_south-west_stereo-BRUVs","IO16","Pomacentridae","Chromis","klunzingeri",8
"2020-10_south-west_stereo-BRUVs","IO16","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO164","Dasyatidae","Bathytoshia","brevicaudata",1
"2020-10_south-west_stereo-BRUVs","IO164","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","IO164","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","IO164","Labridae","Coris","auricularis",13
"2020-10_south-west_stereo-BRUVs","IO164","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO164","Labridae","Ophthalmolepis","lineolatus",9
"2020-10_south-west_stereo-BRUVs","IO164","Labridae","Pseudolabrus","biserialis",14
"2020-10_south-west_stereo-BRUVs","IO164","Scorpididae","Neatypus","obliquus",13
"2020-10_south-west_stereo-BRUVs","IO164","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO164","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO165","Heterodontidae","Heterodontus","portusjacksoni",2
"2020-10_south-west_stereo-BRUVs","IO165","Labridae","Austrolabrus","maculatus",3
"2020-10_south-west_stereo-BRUVs","IO165","Labridae","Coris","auricularis",2
"2020-10_south-west_stereo-BRUVs","IO165","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO165","Labridae","Ophthalmolepis","lineolatus",7
"2020-10_south-west_stereo-BRUVs","IO165","Labridae","Pseudolabrus","biserialis",3
"2020-10_south-west_stereo-BRUVs","IO165","Monacanthidae","Acanthaluteres","vittiger",7
"2020-10_south-west_stereo-BRUVs","IO165","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","IO165","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","IO165","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO165","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","IO165","Serranidae","Caesioperca","spp",41
"2020-10_south-west_stereo-BRUVs","IO165","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO17","Gerreidae","Parequula","melbournensis",1
"2020-10_south-west_stereo-BRUVs","IO17","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","IO17","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO17","Labridae","Coris","auricularis",37
"2020-10_south-west_stereo-BRUVs","IO17","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO17","Labridae","Ophthalmolepis","lineolatus",7
"2020-10_south-west_stereo-BRUVs","IO17","Labridae","Pseudolabrus","biserialis",1
"2020-10_south-west_stereo-BRUVs","IO17","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO17","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO180","Monacanthidae","Nelusetta","ayraud",3
"2020-10_south-west_stereo-BRUVs","IO180","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO180","Triglidae","Pterygotrigla","polyommata",1
"2020-10_south-west_stereo-BRUVs","IO184","Carangidae","Pseudocaranx","spp",5
"2020-10_south-west_stereo-BRUVs","IO184","Heterodontidae","Heterodontus","portusjacksoni",3
"2020-10_south-west_stereo-BRUVs","IO184","Labridae","Austrolabrus","maculatus",3
"2020-10_south-west_stereo-BRUVs","IO184","Labridae","Coris","auricularis",7
"2020-10_south-west_stereo-BRUVs","IO184","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO184","Labridae","Ophthalmolepis","lineolatus",5
"2020-10_south-west_stereo-BRUVs","IO184","Labridae","Pseudolabrus","biserialis",4
"2020-10_south-west_stereo-BRUVs","IO184","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","IO184","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO184","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO184","Pomacentridae","Chromis","klunzingeri",3
"2020-10_south-west_stereo-BRUVs","IO184","Scorpididae","Neatypus","obliquus",14
"2020-10_south-west_stereo-BRUVs","IO184","Serranidae","Caesioperca","spp",19
"2020-10_south-west_stereo-BRUVs","IO189","Callanthiidae","Callanthias","australis",6
"2020-10_south-west_stereo-BRUVs","IO189","Labridae","Suezichthys","bifurcatus",1
"2020-10_south-west_stereo-BRUVs","IO189","Monacanthidae","Nelusetta","ayraud",6
"2020-10_south-west_stereo-BRUVs","IO189","Oplegnathidae","Oplegnathus","woodwardi",5
"2020-10_south-west_stereo-BRUVs","IO189","Triakidae","Furgaleus","macki",1
"2020-10_south-west_stereo-BRUVs","IO189","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO191","Aulopidae","Latropiscis","purpurissatus",1
"2020-10_south-west_stereo-BRUVs","IO191","Monacanthidae","Nelusetta","ayraud",3
"2020-10_south-west_stereo-BRUVs","IO191","Oplegnathidae","Oplegnathus","woodwardi",2
"2020-10_south-west_stereo-BRUVs","IO191","Scyliorhinidae","Asymbolus","occiduus",1
"2020-10_south-west_stereo-BRUVs","IO192","Gerraidae","Parequula","elongata",8
"2020-10_south-west_stereo-BRUVs","IO192","Labridae","Suezichthys","bifurcatus",1
"2020-10_south-west_stereo-BRUVs","IO192","Monacanthidae","Nelusetta","ayraud",5
"2020-10_south-west_stereo-BRUVs","IO192","Oplegnathidae","Oplegnathus","woodwardi",2
"2020-10_south-west_stereo-BRUVs","IO194","Callanthiidae","Callanthias","australis",14
"2020-10_south-west_stereo-BRUVs","IO194","Carangidae","Pseudocaranx","spp",1
"2020-10_south-west_stereo-BRUVs","IO194","Labridae","Suezichthys","bifurcatus",1
"2020-10_south-west_stereo-BRUVs","IO194","Monacanthidae","Nelusetta","ayraud",3
"2020-10_south-west_stereo-BRUVs","IO194","Neosebastidae","Neosebastes","pandus",1
"2020-10_south-west_stereo-BRUVs","IO194","Oplegnathidae","Oplegnathus","woodwardi",3
"2020-10_south-west_stereo-BRUVs","IO194","Scyliorhinidae","Asymbolus","occiduus",1
"2020-10_south-west_stereo-BRUVs","IO195","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","IO195","Heterodontidae","Heterodontus","portusjacksoni",2
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Coris","auricularis",39
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Ophthalmolepis","lineolatus",9
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Pseudolabrus","biserialis",9
"2020-10_south-west_stereo-BRUVs","IO195","Monacanthidae","Nelusetta","ayraud",4
"2020-10_south-west_stereo-BRUVs","IO195","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO195","Pomacentridae","Chromis","klunzingeri",7
"2020-10_south-west_stereo-BRUVs","IO195","Serranidae","Caesioperca","spp",2
"2020-10_south-west_stereo-BRUVs","IO199","Heterodontidae","Heterodontus","portusjacksoni",4
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Coris","auricularis",4
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Ophthalmolepis","lineolatus",6
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Pseudolabrus","biserialis",5
"2020-10_south-west_stereo-BRUVs","IO199","Monacanthidae","Nelusetta","ayraud",1
"2020-10_south-west_stereo-BRUVs","IO199","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO199","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO199","Scorpididae","Neatypus","obliquus",1
"2020-10_south-west_stereo-BRUVs","IO199","Serranidae","Caesioperca","spp",2
"2020-10_south-west_stereo-BRUVs","IO199","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO201","Heterodontidae","Heterodontus","portusjacksoni",4
"2020-10_south-west_stereo-BRUVs","IO201","Labridae","Coris","auricularis",1
"2020-10_south-west_stereo-BRUVs","IO201","Labridae","Ophthalmolepis","lineolatus",2
"2020-10_south-west_stereo-BRUVs","IO201","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO201","Oplegnathidae","Oplegnathus","woodwardi",2
"2020-10_south-west_stereo-BRUVs","IO201","Aracanidae","Anoplocapros","amygdaloides",1
"2020-10_south-west_stereo-BRUVs","IO201","Pinguipedidae","Parapercis","ramsayi",1
"2020-10_south-west_stereo-BRUVs","IO201","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","IO201","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","IO201","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO201","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO204","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","IO204","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","IO204","Labridae","Coris","auricularis",9
"2020-10_south-west_stereo-BRUVs","IO204","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO204","Labridae","Suezichthys","bifurcatus",5
"2020-10_south-west_stereo-BRUVs","IO204","Monacanthidae","Acanthaluteres","vittiger",1
"2020-10_south-west_stereo-BRUVs","IO204","Monacanthidae","Meuschenia","scaber",1
"2020-10_south-west_stereo-BRUVs","IO204","Monacanthidae","Nelusetta","ayraud",3
"2020-10_south-west_stereo-BRUVs","IO204","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","IO204","Mullidae","Parupeneus","chrysopleuron",2
"2020-10_south-west_stereo-BRUVs","IO204","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO204","Pinguipedidae","Parapercis","ramsayi",1
"2020-10_south-west_stereo-BRUVs","IO204","Serranidae","Caesioperca","spp",4
"2020-10_south-west_stereo-BRUVs","IO204","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","IO204","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO206","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","IO206","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","IO206","Labridae","Coris","auricularis",10
"2020-10_south-west_stereo-BRUVs","IO206","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO206","Labridae","Ophthalmolepis","lineolatus",3
"2020-10_south-west_stereo-BRUVs","IO206","Labridae","Suezichthys","bifurcatus",1
"2020-10_south-west_stereo-BRUVs","IO206","Monacanthidae","Meuschenia","freycineti",1
"2020-10_south-west_stereo-BRUVs","IO206","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO206","Pinguipedidae","Parapercis","ramsayi",1
"2020-10_south-west_stereo-BRUVs","IO207","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO207","Labridae","Coris","auricularis",16
"2020-10_south-west_stereo-BRUVs","IO207","Labridae","Eupetrichthys","angustipes",2
"2020-10_south-west_stereo-BRUVs","IO207","Labridae","Suezichthys","bifurcatus",3
"2020-10_south-west_stereo-BRUVs","IO207","Monacanthidae","Meuschenia","scaber",2
"2020-10_south-west_stereo-BRUVs","IO207","Mullidae","Parupeneus","chrysopleuron",1
"2020-10_south-west_stereo-BRUVs","IO207","Pomacentridae","Chromis","klunzingeri",2
"2020-10_south-west_stereo-BRUVs","IO207","Pomacentridae","Chromis","westaustralis",1
"2020-10_south-west_stereo-BRUVs","IO207","Scorpididae","Neatypus","obliquus",2
"2020-10_south-west_stereo-BRUVs","IO207","Serranidae","Caesioperca","spp",77
"2020-10_south-west_stereo-BRUVs","IO207","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","IO210","Carcharhinidae","Carcharhinus","brevipinna",1
"2020-10_south-west_stereo-BRUVs","IO210","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","IO210","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO210","Labridae","Coris","auricularis",1
"2020-10_south-west_stereo-BRUVs","IO210","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO210","Labridae","Ophthalmolepis","lineolatus",5
"2020-10_south-west_stereo-BRUVs","IO210","Labridae","Pseudolabrus","biserialis",9
"2020-10_south-west_stereo-BRUVs","IO210","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","IO210","Monacanthidae","Nelusetta","ayraud",1
"2020-10_south-west_stereo-BRUVs","IO210","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO210","Odacidae","Olisthops","cyanomelas",1
"2020-10_south-west_stereo-BRUVs","IO210","Odacidae","Siphonognathus","caninis",1
"2020-10_south-west_stereo-BRUVs","IO210","Pomacentridae","Chromis","klunzingeri",1
"2020-10_south-west_stereo-BRUVs","IO210","Scorpididae","Neatypus","obliquus",2
"2020-10_south-west_stereo-BRUVs","IO211","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","IO211","Gerreidae","Parequula","melbournensis",3
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Ophthalmolepis","lineolatus",7
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",15
"2020-10_south-west_stereo-BRUVs","IO211","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","IO211","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","IO211","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO211","Odacidae","Siphonognathus","caninis",1
"2020-10_south-west_stereo-BRUVs","IO211","Pomacentridae","Chromis","klunzingeri",48
"2020-10_south-west_stereo-BRUVs","IO211","Scorpididae","Neatypus","obliquus",7
"2020-10_south-west_stereo-BRUVs","IO211","Serranidae","Caesioperca","spp",20
"2020-10_south-west_stereo-BRUVs","IO215","Gerreidae","Parequula","melbournensis",3
"2020-10_south-west_stereo-BRUVs","IO215","Labridae","Coris","auricularis",1
"2020-10_south-west_stereo-BRUVs","IO215","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO215","Platycephalidae","Platycephalus","spp",8
"2020-10_south-west_stereo-BRUVs","IO215","Sphyrnidae","Sphyrna","zygaena",1
"2020-10_south-west_stereo-BRUVs","IO215","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO216","Heterodontidae","Heterodontus","portusjacksoni",2
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Austrolabrus","maculatus",4
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Coris","auricularis",12
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Ophthalmolepis","lineolatus",3
"2020-10_south-west_stereo-BRUVs","IO216","Monacanthidae","Meuschenia","scaber",1
"2020-10_south-west_stereo-BRUVs","IO216","Monacanthidae","Meuschenia","venusta",1
"2020-10_south-west_stereo-BRUVs","IO216","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","IO216","Mullidae","Parupeneus","chrysopleuron",1
"2020-10_south-west_stereo-BRUVs","IO216","Neosebastidae","Neosebastes","pandus",1
"2020-10_south-west_stereo-BRUVs","IO216","Platycephalidae","Platycephalus","spp",1
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",30
"2020-10_south-west_stereo-BRUVs","IO216","Triakidae","Furgaleus","macki",1
"2020-10_south-west_stereo-BRUVs","IO217","Berycidae","Centroberyx","gerrardi",1
"2020-10_south-west_stereo-BRUVs","IO217","Carangidae","Unknown","sp10",2
"2020-10_south-west_stereo-BRUVs","IO217","Glaucosomatidae","Glaucosoma","hebraicum",1
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",10
"2020-10_south-west_stereo-BRUVs","IO217","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO217","Neosebastidae","Neosebastes","bougainvillii",1
"2020-10_south-west_stereo-BRUVs","IO217","Aracanidae","Anoplocapros","amygdaloides",1
"2020-10_south-west_stereo-BRUVs","IO217","Pinguipedidae","Parapercis","haackei",1
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",10
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","IO217","Sparidae","Chrysophrys","auratus",3
"2020-10_south-west_stereo-BRUVs","IO217","Tetraodontidae","Omegophora","armilla",1
"2020-10_south-west_stereo-BRUVs","IO217","Triakidae","Furgaleus","macki",1
"2020-10_south-west_stereo-BRUVs","IO217","Rhinobatidae","Trygonorrhina","dumerilii",2
"2020-10_south-west_stereo-BRUVs","IO217","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO218","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO218","Platycephalidae","Platycephalus","spp",2
"2020-10_south-west_stereo-BRUVs","IO218","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO218","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO220","Heterodontidae","Heterodontus","portusjacksoni",4
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Coris","auricularis",2
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Ophthalmolepis","lineolatus",10
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Pictilabrus","laticlavius",1
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Pseudolabrus","biserialis",4
"2020-10_south-west_stereo-BRUVs","IO220","Monacanthidae","Acanthaluteres","vittiger",2
"2020-10_south-west_stereo-BRUVs","IO220","Monacanthidae","Meuschenia","galii",2
"2020-10_south-west_stereo-BRUVs","IO220","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","IO220","Mullidae","Upeneichthys","vlamingii",1
